time,x,y,z
2248,-10.068,74.241,9.905
2258,11.355,-1.015,10.039
2270,5.663,-21.074,-8.88
2280,0.364,-1.498,-2.786
2290,-1.68,6.228,-3.547
2304,-0.254,-0.579,-2.188
2314,0.091,1.585,11.106
2324,-7.133,-1.297,-10.757
2335,-2.001,5.496,-4.184
2350,1.532,3.705,-3.279
2358,3.083,-1.537,0.522
2370,4.692,-10.752,-1.336
2380,2.102,-2.279,-0.728
2390,0.182,-6.717,-7.583
2401,3.021,8.22,-7.061
2416,6.578,-1.206,-11.451
2425,6.688,-3.634,-12.61
2437,13.404,-7.1,-13.701
2447,15.066,8.248,-9.316
2461,16.186,10.35,-0.709
2468,17.028,1.302,0.024
2481,13.912,-6.204,-6.927
2492,6.444,-18.192,-20.93
2507,4.189,-25.698,-20.274
2517,18.541,-19.676,-6.429
2527,27.943,-34.392,-9.239
2537,10.987,-13.629,-24.391
2547,51.478,-11.892,19.14
2561,48.816,-33.884,-27.9
2571,50.276,-34.234,-42.138
2581,39.988,-23.731,-26.153
2592,25.339,-9.584,-45.561
2602,19.231,-7.281,-21.098
2617,13.38,6.458,-10.881
2627,8.282,24.176,-1.628
2638,8.679,18.948,-2.528
2648,6.602,21.84,1.881
2658,4.591,3.026,-15.592
2665,7.109,9.852,-5.142
2679,5.687,4.553,-10.221
2690,7.521,0.814,0.503
2701,3.619,-5.108,-8.397
2711,2.839,-6.568,-15.166
2721,-1.637,-3.705,-2.714
2732,1.494,-12.006,-0.771
2747,-26.474,-7.746,-34.301
2754,-16.866,-9.718,33.927
2767,-0.263,-7.947,-20.82
2776,-16.052,12.892,-27.445
2787,-0.029,7.435,-16.234
2796,3.375,-3.672,-11.327
2808,25.602,-49.074,17.416
2822,-4.83,-64.647,-24.157
2833,-2.212,24.133,-11.059
2843,-9.981,26.732,-16.205
2854,4.069,-12.686,-16.076
2869,5.941,-17.957,-13.548
2876,-2.13,-17.703,-22.151
2886,0.254,2.145,-21.256
2894,1.613,5.97,-23.381
2905,12.988,4.242,-13.127
2918,19.815,9.421,-4.285
2929,29.552,19.824,17.354
2939,26.416,-9.278,4.443
2950,20.753,-26.474,-13.179
2965,23.372,-8.962,-16.665
2973,24.602,-66.395,-13.438
2984,-13.084,-19.762,-37.848
2995,33.382,-17.196,28.551
3009,28.843,-51.396,-6.42
3019,37.346,-41.252,0.934
3028,22.27,-18.938,-17.091
3038,27.225,3.442,-9.445
3049,38.557,-2.398,-13.199
3065,22.151,16.899,4.409
3074,20.03,16.53,2.245
3086,6.621,-6.511,-1.273
3096,6.779,8.947,4.28
3104,4.49,-9.038,-4.538
3114,3.394,-0.852,-7.348
3123,4.203,-8.019,0.795
3137,4.04,-10.743,-7.923
3150,-0.23,-10.666,-7.033
3160,1.968,-6.913,4.017
3174,3.514,-10.872,-1.896
3185,-23.759,-12.93,-33.808
3194,5.319,33.233,12.878
3203,1.862,-17.517,-31.768
3214,-15.913,7.181,-22.811
3228,1.12,11.887,-12.524
3238,-1.302,-3.217,-11.236
3249,11.111,-29.466,12.184
3258,-4.625,-1.178,-22.055
3264,-12.772,18.881,-21.212
3279,-15.013,20.963,-19.384
3289,1.934,-0.766,-13.481
3297,1.154,-12.342,-12.61
3310,-0.752,0.321,-10.791
3320,-3.806,0.761,-16.157
3329,8.732,15.008,-6.764
3340,13.414,0.637,-8.177
3350,27.369,-13.424,-3.5
3359,27.843,29.954,16.186
3370,33.051,-14.3,-10.034
3384,12.299,0.024,-41.022
3411,-9.206,-27.259,34.277
3426,79.536,-15.64,32.956
3436,40.936,-35.115,-2.987
3447,49.735,-18.986,-2.887
3456,57.174,1.312,-5.553
3466,46.781,3.289,-8.646
3480,38.394,-10.757,-13.711
3491,27.728,-10.642,-14.505
3500,13.041,-5.606,-10.427
3511,10.537,-1.829,-9.373
3521,10.757,-0.436,-0.828
3537,7.521,0.158,-4.069
3545,8.847,5.094,3.049
3556,8.651,-4.462,6.573
3566,8.622,-9.393,-0.752
3577,5.237,-3.006,-1.206
3585,6.271,-7.387,0.598
3596,0.517,-6.616,-9.632
3611,3.227,-5.036,-15.267
3622,18.508,18.546,60.487
3631,-2.102,37.231,-30.495
3642,-18.469,-32.41,-36.819
3653,-0.689,13.371,-7.229
3668,-2.992,7.755,-3.318
3679,7.353,-10.661,24.013
3689,-9.958,2.705,-23.525
3700,-12.839,18.177,-21.916
3709,-2.178,7.684,-14.52
3720,5.601,-3.121,-9.972
3733,1.676,-16.133,-15.52
3744,-0.948,9.005,-13.06
3753,1.929,14.333,-18.436
3763,17.742,-1.929,-16.32
3801,37.733,15.894,3.03
3812,29.384,-21.868,-34.813
3817,9.35,-9.019,-47.337
3828,13.912,-52.866,-33.851
3841,11.805,-17.66,8.598
3852,-10.245,-16.741,18.704
3861,69.463,-28.934,8.0
3872,53.235,-16.018,-9.527
3886,75.586,-27.489,-13.179
3899,36.13,15.717,-9.637
3909,40.18,-7.205,-22.414
3919,33.65,-12.892,-28.532
3929,22.041,9.048,-18.374
3939,19.412,-1.115,-27.355
3949,8.986,8.435,-10.087
3965,4.342,1.752,-8.971
3974,7.751,-0.349,3.164
3985,4.419,-3.155,-1.326
3995,3.825,2.858,-6.267
4007,2.111,-2.714,-0.024
4017,7.329,-6.123,8.497
