time,x,y,z
2157,-4.006,0.602,3.817
2167,-1.344,1.214,2.905
2178,-3.616,0.463,2.994
2192,-4.753,1.166,3.813
2202,-2.313,2.222,3.556
2214,-4.767,1.971,3.349
2224,-3.864,1.809,2.594
2235,0.149,2.051,0.746
2248,-6.055,-1.545,-7.421
2258,-18.47,-3.225,-2.779
2270,-7.107,-2.337,-0.099
2280,-2.745,-3.318,-0.065
2290,-5.879,-4.15,-0.479
2304,-4.851,-2.186,-0.458
2314,-5.811,-1.493,-1.346
2324,-5.163,-4.704,-2.906
2335,-4.558,-7.525,-4.292
2350,-5.85,-8.572,-5.874
2358,-7.2,-7.936,-4.892
2370,-5.163,-7.3,-4.878
2380,-6.602,-7.8,-4.419
2390,-3.555,-9.115,-6.585
2401,-5.143,-12.205,-7.356
2416,-7.569,-13.554,-9.613
2425,-1.225,-15.113,-8.474
2437,3.795,-15.069,-8.814
2447,4.31,-15.344,-8.432
2461,0.806,-13.814,-8.504
2468,-3.884,-10.633,-8.865
2481,-8.728,-5.826,-9.209
2492,-8.897,-4.081,-7.611
2507,-4.562,-3.137,-7.538
2517,-2.43,6.558,-7.046
2527,-0.448,12.925,-8.93
2537,4.019,14.26,-13.683
2547,-0.028,21.41,-13.042
2561,-2.151,29.11,-9.817
2571,0.887,26.024,-6.667
2581,-1.227,23.087,-0.955
2592,2.711,19.253,-0.073
2602,-1.236,13.941,4.467
2617,-1.449,12.128,7.844
2627,-1.41,10.893,7.176
2638,-5.698,10.37,5.35
2648,-7.892,9.077,3.995
2658,-8.796,9.047,2.425
2665,-8.421,8.331,1.567
2679,-9.169,7.433,0.401
2690,-8.071,6.65,0.575
2701,-5.925,4.793,0.241
2711,-5.078,3.213,0.389
2721,-6.717,1.172,0.285
2732,-6.336,-1.012,0.453
2747,-3.399,-0.084,6.465
2754,-8.144,4.757,2.645
2767,-4.717,-0.65,-0.501
2776,-6.818,-7.071,-3.137
2787,-12.239,-10.838,-5.747
2796,-15.587,-8.869,-4.237
2808,-23.11,0.776,4.079
2822,14.942,-2.623,1.686
2833,-1.092,-6.541,-1.246
2843,-16.271,-10.352,-5.521
2854,-13.782,-9.676,-7.207
2869,-10.09,-10.883,-8.354
2876,-0.469,-13.391,-7.478
2886,-1.731,-17.907,-9.08
2894,1.944,-21.131,-8.928
2905,1.122,-22.498,-8.019
2918,4.937,-19.203,-7.33
2929,-8.341,-9.619,-8.442
2939,-9.411,-3.51,-8.833
2950,-5.685,-0.87,-10.7
2965,-8.222,1.049,-15.875
2973,3.47,10.73,-16.342
2984,3.277,11.994,-20.03
2995,-0.472,18.251,-20.918
3009,-1.572,26.36,-10.062
3019,0.591,24.571,-1.262
3028,5.894,24.641,-3.466
3038,-3.095,20.937,0.628
3049,-5.946,17.825,6.114
3065,-0.749,14.86,3.701
3074,0.524,11.182,4.473
3086,-5.921,8.9,1.835
3096,-10.861,6.504,2.013
3104,-5.682,6.072,1.162
3114,-6.534,4.873,1.743
3123,-2.797,5.565,0.379
3137,-3.136,5.409,-0.089
3150,-5.137,3.798,1.098
3160,-5.362,2.476,1.288
3174,-6.474,0.194,2.171
3185,1.699,9.329,4.79
3194,-14.861,3.058,3.427
3203,-8.551,-0.447,-0.379
3214,-5.319,-8.043,-1.783
3228,-12.101,-10.089,-1.24
3238,-15.335,-4.898,2.362
3249,-7.969,1.636,3.311
3258,-1.057,-0.968,-0.018
3264,-2.759,-5.075,-1.741
3279,-12.155,-10.391,-3.881
3289,-12.096,-9.622,-5.169
3297,-7.398,-9.257,-6.164
3310,-4.401,-9.83,-7.005
3320,-3.401,-13.136,-9.066
3329,-5.753,-16.018,-9.819
3340,0.154,-17.782,-10.369
3350,4.291,-15.527,-12.178
3359,1.544,-13.179,-13.217
3370,-7.349,-6.809,-16.66
3384,-10.702,-10.996,-19.788
3411,-1.227,7.498,-20.427
3426,-2.748,28.789,-11.837
3436,-3.751,28.149,-8.063
3447,-0.046,26.183,-4.562
3456,1.95,25.693,-5.327
3466,-4.853,23.036,-3.013
3480,-4.169,19.929,0.009
3491,-4.316,14.475,3.359
3500,-1.87,11.109,3.426
3511,-6.048,6.346,3.989
3521,-4.732,4.183,3.366
3537,-5.511,3.627,2.687
3545,-10.296,3.544,2.976
3556,-8.186,4.676,2.781
3566,-5.762,5.26,2.286
3577,-6.898,4.558,2.238
3585,-4.773,3.815,1.717
3596,-6.131,1.652,2.412
3611,-6.884,0.105,1.993
3622,-4.341,7.729,1.382
3631,-24.37,1.963,2.599
3642,-2.654,-3.908,-2.12
3653,-4.279,-6.041,-0.691
3668,-12.06,-3.973,0.323
3679,-9.951,2.996,-0.349
3689,-4.302,-2.593,-3.312
3700,-9.696,-8.329,-6.285
3709,-12.553,-10.829,-7.389
3720,-13.565,-11.174,-6.856
3733,-8.176,-12.091,-8.655
3744,-4.073,-15.548,-10.526
3753,-1.687,-17.865,-12.821
3763,-3.591,-19.408,-12.704
3801,-12.094,-8.327,-9.617
3812,-9.787,-7.262,-11.588
3817,-10.0,-8.572,-14.639
3828,-2.911,-5.346,-17.154
3841,-4.919,11.46,-15.312
3852,3.111,16.899,-20.989
3861,-4.809,30.722,-10.026
3872,-1.933,30.657,-5.229
3886,-1.222,26.791,0.308
3899,2.099,25.923,-0.85
3909,-7.02,23.019,5.615
3919,-5.547,18.939,5.8
3929,0.285,15.156,4.183
3939,-7.205,9.494,4.529
3949,-5.802,6.632,3.911
3965,-9.627,3.921,3.575
3974,-6.993,3.268,4.054
3985,-5.803,2.93,3.525
3995,-6.001,3.479,3.39
4007,-6.897,3.587,3.073
4017,-4.491,3.636,2.387
4027,-5.283,2.148,2.877
4039,0.261,3.037,1.445
4051,-4.253,8.154,-0.261
4066,-20.137,1.421,-1.299
4077,3.999,-6.353,-2.437
4087,-3.602,-7.22,-0.27
4098,-11.148,-4.916,2.621
4108,-8.556,1.048,4.39
4119,-2.089,0.981,1.515
4133,-9.934,-7.78,-2.705
4143,-13.576,-9.779,-4.081
4154,-14.264,-9.911,-3.508
4162,-7.378,-9.384,-5.715
4175,-5.168,-11.346,-5.957
4184,-1.188,-14.423,-8.815
4195,-6.925,-16.677,-11.06
4210,-4.784,-18.594,-10.304
4219,2.012,-20.396,-8.167
4229,-1.262,-19.636,-7.075
4237,-7.911,-15.422,-9.054
4248,-9.389,-13.189,-14.218
4263,1.115,-13.694,-18.616
4272,-4.861,7.563,-21.204
4282,-2.688,15.383,-27.986
4293,-8.443,28.607,-14.833
4306,-3.29,26.895,-10.194
4317,-1.324,25.786,-6.855
4325,-4.838,23.772,-3.725
4336,-1.51,21.831,-0.36
4347,-1.093,18.811,1.901
4361,1.12,11.955,2.866
4372,-3.471,7.681,4.964
4381,-2.71,4.717,4.242
4390,-10.998,2.191,5.688
4401,-8.457,1.735,4.983
4414,-8.215,2.955,4.369
4425,-6.166,4.529,3.979
4434,-3.825,6.117,2.58
4451,-3.08,7.095,1.599
4460,-3.295,5.36,2.343
4471,-4.187,3.662,3.194
4481,20.418,11.256,-1.973
4492,-17.573,3.277,-0.525
4507,-15.997,0.454,1.008
4517,1.578,-3.767,0.354
4528,-6.348,-4.569,0.362
4537,-8.183,-2.305,1.791
4544,-8.718,-1.013,0.125
4560,-11.126,-2.778,-3.269
4570,-9.821,-10.001,-4.97
4579,-9.35,-11.159,-5.073
4590,-11.076,-9.604,-4.386
4600,-6.349,-9.528,-7.379
4614,-10.954,-10.396,-9.391
