time,x,y,z
2040,-5.156,-1.699,-8.349
2056,-5.142,-2.03,-8.119
2066,-5.055,-2.37,-7.956
2078,-5.055,-2.346,-7.952
2088,-5.156,-2.135,-8.114
2099,-5.122,-2.006,-8.215
2109,-5.17,-1.843,-8.406
2119,-5.209,-1.604,-8.517
2135,-5.189,-1.618,-8.502
2145,-5.156,-1.848,-8.426
2156,-5.156,-2.039,-8.392
2163,-5.237,-2.049,-8.378
2173,-5.276,-2.226,-8.311
2188,-5.319,-2.394,-8.253
2199,-5.338,-2.355,-8.244
2209,-5.137,-2.111,-8.162
2219,-5.007,-1.819,-8.129
2230,-4.993,-1.757,-8.229
2241,-4.998,-1.848,-8.239
2252,-5.027,-1.834,-8.316
2264,-5.118,-1.819,-8.311
2275,-5.103,-1.972,-8.277
2290,-5.118,-2.059,-8.272
2301,-5.137,-2.14,-8.292
2312,-5.18,-2.082,-8.402
2322,-5.266,-2.03,-8.397
2332,-5.137,-1.996,-8.296
2343,-4.96,-1.637,-8.205
2358,-4.984,-1.685,-8.134
2367,-4.917,-1.924,-8.052
2378,-4.821,-1.977,-7.995
2387,-4.912,-1.901,-8.038
2398,-4.974,-1.972,-8.162
2415,-4.96,-2.059,-8.158
2425,-4.988,-1.92,-8.201
2432,-4.993,-1.829,-8.201
2444,-4.893,-1.786,-8.162
2455,-4.974,-1.838,-8.181
2470,-5.06,-1.963,-8.22
2477,-5.108,-2.059,-8.229
2488,-5.137,-2.379,-8.186
2499,-5.113,-2.303,-8.167
2515,-5.127,-2.049,-8.239
2522,-5.132,-1.929,-8.292
2534,-5.003,-2.015,-8.22
2544,-4.955,-1.934,-8.129
2560,-5.012,-1.824,-8.134
2568,-5.079,-1.929,-8.196
2580,-5.156,-2.207,-8.325
2590,-5.218,-2.068,-8.416
2606,-5.209,-1.743,-8.502
2616,-5.161,-1.508,-8.521
2627,-5.065,-1.451,-8.33
2636,-4.936,-1.609,-8.105
2647,-4.998,-2.154,-8.038
2658,-4.993,-2.106,-8.124
2674,-5.232,-1.958,-8.378
2684,-5.323,-2.068,-8.483
2693,-5.333,-2.221,-8.517
2706,-5.223,-2.006,-8.517
2716,-5.137,-1.723,-8.406
2727,-4.993,-1.604,-8.248
2737,-4.931,-1.656,-8.148
2748,-4.931,-1.709,-8.177
2758,-5.175,-1.929,-8.268
2768,-5.29,-2.13,-8.301
2784,-5.261,-2.355,-8.272
2790,-5.228,-2.197,-8.306
2802,-5.204,-1.81,-8.406
2812,-5.103,-1.632,-8.373
2828,-5.031,-1.503,-8.268
2834,-4.945,-1.503,-8.21
2847,-4.897,-1.556,-8.201
2863,-4.998,-1.647,-8.287
2873,-5.137,-1.781,-8.335
2884,-5.146,-1.891,-8.32
2895,-5.132,-1.939,-8.191
2905,-5.051,-1.91,-8.086
2914,-4.945,-1.743,-8.062
2925,-4.979,-1.656,-8.186
2939,-5.003,-1.656,-8.205
2950,-4.945,-1.728,-8.263
2960,-5.012,-1.781,-8.292
2972,-5.118,-1.891,-8.306
2982,-5.098,-1.972,-8.248
2993,-5.103,-2.068,-8.21
3003,-5.094,-1.996,-8.21
3017,-5.079,-1.905,-8.258
3031,-5.036,-1.752,-8.234
3042,-4.969,-1.604,-8.234
