time,x,y,z
2209,-0.07,0.027,-0.004
2219,-0.061,0.005,0.022
2230,-0.053,-0.01,0.04
2241,-0.055,-0.015,0.049
2252,-0.051,-0.021,0.048
2264,0.011,-0.011,0.029
2275,0.034,-0.004,0.022
2290,0.017,-0.012,0.028
2301,-0.018,-0.015,0.023
2312,-0.031,0.005,0.023
2322,-0.034,0.044,0.013
2332,-0.067,0.044,0.018
2343,-0.06,0.027,0.035
2358,0.009,0.023,0.024
2367,0.026,0.024,0.024
2378,-0.015,-0.018,0.043
2387,-0.01,-0.028,0.044
2398,0.022,-0.029,0.031
2415,-0.011,-0.027,0.032
2425,-0.033,-0.024,0.027
2432,-0.021,-0.01,0.032
2444,-0.033,-0.029,0.06
2455,-0.024,-0.04,0.071
2470,-0.012,-0.039,0.07
2477,0.006,-0.035,0.062
2488,0.015,-0.029,0.024
2499,-0.029,-0.034,0.016
2515,-0.039,-0.039,0.015
2522,-0.009,-0.015,0.004
2534,-0.023,0.0,0.01
2544,-0.056,-0.016,0.033
2560,-0.042,-0.035,0.042
2568,0.004,-0.057,0.024
2580,-0.009,-0.054,0.007
2590,-0.067,-0.044,-0.005
2606,-0.07,-0.029,-0.01
2616,-0.013,0.002,-0.01
2627,0.018,0.024,0.022
2636,0.016,0.011,0.067
2647,-0.039,0.001,0.081
2658,-0.126,-0.046,0.104
2674,-0.055,-0.061,0.065
2684,0.057,-0.043,-0.059
2693,0.053,-0.017,-0.07
2706,0.013,-0.006,-0.064
2716,-0.013,0.024,-0.021
2727,-0.027,0.026,0.031
2737,-0.043,0.007,0.053
2748,-0.034,-0.018,0.061
2758,0.015,-0.028,0.04
2768,0.056,-0.018,0.001
2784,0.035,-0.012,-0.037
2790,-0.018,-0.011,-0.046
2802,-0.039,0.004,-0.046
2812,-0.022,0.02,-0.034
2828,-0.029,0.023,-0.013
2834,-0.026,0.016,0.016
2847,-0.007,-0.006,0.024
2863,-0.005,-0.023,0.042
2873,0.013,-0.01,0.022
2884,0.024,0.01,0.007
2895,0.006,0.018,-0.0
2905,-0.006,0.007,-0.007
2914,-0.012,-0.015,0.002
2925,0.015,-0.027,-0.005
2939,0.037,-0.027,0.002
2950,0.037,-0.033,0.026
2960,0.016,-0.029,0.04
2972,0.017,-0.006,0.038
2982,0.033,-0.006,0.021
2993,0.029,-0.011,0.007
3003,0.015,-0.011,-0.011
3017,0.023,-0.009,-0.028
3031,0.011,0.0,-0.011
3042,0.005,-0.016,0.015
3052,0.028,-0.026,0.024
3063,0.076,-0.032,0.023
3072,0.067,-0.029,0.02
3084,0.023,-0.028,0.042
3099,0.017,-0.005,0.022
3105,-0.001,-0.002,0.028
3118,0.033,-0.018,0.023
3129,0.044,-0.012,0.023
3145,0.007,-0.017,0.044
3153,0.017,-0.004,0.035
3164,0.012,0.009,0.009
3174,-0.004,0.001,0.006
3190,0.021,0.007,-0.016
3198,0.066,0.037,-0.023
3209,0.031,0.044,0.002
3220,0.017,0.034,0.024
3236,0.007,0.017,0.021
3245,-0.035,-0.02,0.033
3257,0.015,-0.015,0.006
3271,0.044,0.006,-0.018
3282,0.032,0.053,-0.018
3290,-0.006,0.051,0.011
3301,0.002,0.037,0.042
3316,0.021,0.012,0.037
3327,-0.033,-0.032,0.061
3334,-0.017,-0.038,0.043
3345,0.032,-0.024,0.021
3356,0.002,-0.022,0.018
3371,-0.027,-0.028,0.037
3378,0.015,-0.009,0.028
3389,0.066,0.004,0.02
3400,0.021,0.012,0.024
3416,-0.001,0.035,0.021
3427,0.021,0.035,0.016
3438,0.012,0.011,0.02
3448,-0.024,-0.029,0.035
3459,-0.027,-0.054,0.049
3469,0.006,-0.062,0.048
3484,0.032,-0.06,0.053
3494,0.042,-0.05,0.053
3505,0.028,-0.028,0.055
3514,-0.023,-0.005,0.059
3525,-0.028,0.001,0.059
3541,0.027,0.006,0.038
3551,0.054,-0.011,0.022
3560,0.066,-0.043,0.021
3571,0.048,-0.053,0.018
3582,-0.001,-0.059,0.034
3593,0.006,-0.034,0.031
3604,0.038,-0.01,0.016
3616,-0.0,-0.01,0.024
3627,0.002,0.002,0.021
3638,0.015,0.007,0.016
3654,-0.006,-0.032,0.046
3665,0.057,-0.044,0.026
3675,0.075,-0.042,0.023
3686,0.059,-0.023,0.026
3692,0.055,-0.011,0.031
3707,0.012,0.02,0.017
3718,-0.04,-0.007,0.029
3729,0.007,-0.023,0.016
3737,0.042,-0.033,-0.009
3748,0.023,-0.039,0.009
3764,0.027,-0.028,0.023
3774,0.022,-0.017,0.038
3781,0.002,-0.023,0.043
3793,0.022,-0.01,0.024
3803,0.018,0.002,0.022
3818,0.04,0.012,0.007
3828,0.048,0.0,0.013
3836,0.027,-0.015,0.029
3846,0.029,-0.017,0.033
3862,0.023,-0.007,0.049
3871,0.024,0.0,0.084
3882,0.046,-0.012,0.094
3893,0.039,-0.034,0.088
3903,0.044,-0.044,0.065
3914,0.051,-0.04,0.034
3929,0.044,-0.027,0.016
3939,0.009,0.0,0.01
3950,-0.011,0.026,0.038
3960,0.021,0.033,0.064
3967,0.055,0.028,0.068
3978,0.07,-0.013,0.082
3993,0.078,-0.039,0.07
4004,0.099,-0.042,0.051
4013,0.119,-0.044,0.024
4019,0.147,-0.05,0.006
4035,0.151,-0.002,0.01
4046,0.021,0.017,0.071
4056,-0.089,0.012,0.123
4067,-0.0,0.005,0.12
4077,0.084,-0.017,0.087
4089,0.1,-0.032,0.056
4100,0.087,-0.026,0.011
4111,0.04,-0.031,0.007
4121,0.046,-0.042,0.02
4137,0.07,-0.011,0.013
4148,0.029,0.031,0.068
4159,0.022,0.029,0.077
4168,0.012,0.01,0.093
4179,-0.002,-0.017,0.078
4189,0.037,-0.015,0.042
4204,0.075,0.0,-0.012
4214,0.072,0.013,-0.053
4225,0.05,0.043,-0.044
4232,0.033,0.053,-0.029
