time,x,y,z
2219,-0.023,-0.032,-0.035
2230,-0.007,-0.048,-0.024
2239,0.018,-0.046,-0.002
2249,0.007,-0.035,0.01
2260,-0.004,-0.012,0.029
2271,-0.02,0.012,0.037
2284,-0.022,0.055,0.048
2295,-0.015,0.071,0.04
2305,-0.01,0.059,0.031
2315,0.007,0.021,0.017
2326,0.009,-0.026,-0.005
2338,0.002,-0.086,-0.018
2345,0.017,-0.109,-0.016
2356,0.034,-0.11,-0.016
2366,0.049,-0.068,-0.028
2378,0.061,-0.012,-0.038
2389,0.076,0.051,-0.009
2403,0.054,0.062,0.029
2414,-0.039,0.024,0.04
2424,-0.056,-0.029,0.033
2434,-0.044,-0.078,0.005
2444,-0.035,-0.088,-0.027
2457,0.013,-0.078,-0.048
2467,0.032,-0.017,-0.06
2475,0.075,0.027,-0.045
2484,0.104,0.048,-0.009
2495,0.09,0.022,-0.001
2510,0.033,-0.011,0.015
2521,-0.015,-0.035,0.023
2531,-0.07,-0.072,0.02
2542,-0.087,-0.067,0.028
2553,-0.087,-0.024,0.038
2561,-0.075,0.02,0.055
2572,-0.042,0.07,0.044
2585,-0.006,0.075,0.016
2597,0.042,0.031,0.013
2606,0.029,0.001,0.01
2616,-0.004,-0.023,0.027
2627,-0.015,-0.035,0.037
2641,-0.009,-0.013,0.013
2652,0.033,0.005,0.004
2661,0.055,0.016,-0.002
2671,0.037,0.026,-0.004
2682,-0.009,0.029,0.006
2697,-0.021,0.021,0.01
2708,-0.032,-0.017,0.009
2716,-0.032,-0.033,0.031
2727,-0.064,-0.033,0.032
2738,-0.062,-0.027,0.02
2751,-0.007,0.01,0.007
2759,0.031,0.016,0.007
2769,0.046,0.0,0.005
2784,0.023,-0.007,0.007
2794,-0.011,-0.005,0.024
2804,0.01,-0.026,0.029
2814,0.024,-0.045,0.034
2821,0.005,-0.054,0.044
2831,-0.032,-0.073,0.051
2847,-0.038,-0.104,0.031
2855,-0.043,-0.132,0.017
2867,-0.064,-0.147,0.037
2877,-0.108,-0.178,0.072
2886,-0.161,-0.205,0.116
2895,-0.22,-0.233,0.2
2910,-0.313,-0.254,0.351
2921,-0.407,-0.302,0.717
2930,-0.826,-0.336,0.981
2939,-1.035,-0.429,1.144
2950,-1.373,-0.574,1.223
2960,-1.46,-0.783,1.21
2975,-1.368,-1.135,1.053
2984,-1.195,-1.312,0.854
2994,-1.08,-1.521,0.682
3005,-0.988,-1.627,0.579
3019,-1.076,-1.792,0.373
3030,-1.263,-1.914,0.252
3041,-1.481,-1.974,0.175
3056,-1.567,-2.064,0.204
3065,-1.599,-2.193,0.22
3076,-1.665,-2.391,0.061
3086,-1.659,-2.56,-0.018
3095,-1.775,-2.65,-0.205
3109,-1.764,-2.682,-0.619
3120,-1.556,-2.738,-1.128
3130,-1.103,-2.837,-1.395
3141,-0.259,-2.85,-1.511
3150,-0.034,-2.899,-1.569
3161,-0.379,-3.054,-1.663
3172,-0.23,-3.194,-1.801
3186,-0.628,-3.45,-1.814
3197,-0.929,-3.962,-1.977
3208,-1.023,-4.373,-2.15
3217,-0.98,-4.69,-2.381
3228,-0.74,-4.974,-2.677
3237,-0.555,-5.23,-2.916
3252,-0.225,-5.715,-3.183
3262,0.215,-5.934,-3.438
3268,0.038,-5.764,-3.581
3280,-0.26,-5.378,-3.789
3290,-0.489,-5.075,-4.046
3303,-0.522,-4.949,-4.369
3315,0.114,-5.134,-4.551
3325,0.649,-5.384,-4.551
3338,1.13,-5.851,-4.63
3348,1.405,-6.249,-4.678
3363,1.53,-6.693,-4.613
3373,1.567,-7.06,-4.613
3383,1.247,-7.154,-4.676
3394,0.948,-7.165,-4.671
3405,0.549,-7.128,-4.728
3416,0.425,-7.123,-5.341
