time,x,y,z
2243,2.14,-4.462,8.665
2253,2.437,-4.265,8.9
2263,2.619,-4.395,9.019
2274,2.796,-4.586,9.086
2286,2.743,-4.663,9.014
2298,2.528,-4.505,8.847
2304,2.25,-4.27,8.584
2315,2.097,-4.184,8.536
2326,2.116,-4.198,8.588
2336,2.102,-4.323,8.536
2353,2.169,-4.309,8.517
2361,2.264,-4.471,8.569
2372,2.442,-4.543,8.766
2382,2.561,-4.49,8.871
2392,2.408,-4.419,8.847
2405,2.284,-4.098,8.813
2417,2.217,-4.107,8.655
2428,2.03,-4.246,8.545
2438,1.987,-3.954,8.493
2452,1.857,-3.921,8.411
2463,1.781,-4.127,8.349
2473,1.987,-4.538,8.541
2484,2.437,-4.672,8.799
2495,2.585,-4.39,9.163
2509,2.528,-4.084,9.153
2521,2.317,-4.117,9.029
2535,2.274,-4.304,8.933
2546,2.255,-4.299,8.856
2554,2.106,-4.16,8.713
2566,1.939,-4.084,8.612
2575,1.901,-4.007,8.665
2589,1.958,-4.103,8.732
2598,2.169,-4.155,8.88
2605,2.374,-4.232,8.952
2616,2.25,-4.256,8.746
2631,2.111,-4.237,8.622
2641,2.035,-4.462,8.445
2651,1.977,-4.562,8.359
2662,1.838,-4.605,8.44
2673,1.824,-3.839,8.852
2682,2.303,-3.552,9.35
2693,2.346,-3.777,9.421
2705,2.317,-3.619,9.397
2716,2.351,-3.466,9.35
2731,2.279,-3.648,9.244
2742,2.26,-3.93,9.043
2752,2.183,-4.107,9.062
2763,2.379,-3.887,9.287
2771,2.571,-3.945,9.249
2781,2.585,-4.088,9.101
2796,2.638,-4.208,8.928
2806,2.595,-4.409,8.675
2817,2.499,-4.457,8.258
2827,2.365,-4.117,7.952
2844,2.341,-4.098,7.564
2855,2.47,-3.868,7.248
2864,2.662,-3.868,6.697
2875,3.049,-3.452,5.908
2885,3.203,-3.03,5.07
2899,3.093,-2.456,4.261
2910,2.848,-1.604,3.533
2919,2.26,-1.211,1.953
2928,1.173,-0.685,1.221
2942,0.431,-1.144,0.086
2953,-0.12,-1.81,-0.618
2964,0.737,-0.718,-0.373
2973,2.47,-0.407,0.823
2984,3.567,0.919,1.685
2995,3.82,0.431,1.364
3009,3.772,-0.354,0.833
3019,3.61,-0.68,-0.029
3028,2.935,-0.158,-1.12
3039,2.695,0.321,-1.321
3051,2.676,0.024,-1.652
3059,2.968,0.287,-1.824
3074,3.734,-0.096,-1.135
3085,5.012,-0.488,-0.484
3094,5.625,-0.589,-0.445
3105,6.037,3.298,-0.101
3116,7.08,-3.868,-0.527
3132,8.047,-5.367,-1.886
3143,9.072,-2.997,-1.762
3151,10.676,-1.331,-1.317
3162,11.676,-0.761,-2.226
3176,13.562,-0.522,-3.112
3187,13.854,-1.589,-4.409
3198,14.912,-2.097,-6.712
3208,16.928,-6.228,-8.043
3219,19.384,-7.688,-8.402
3230,21.078,-4.557,-7.971
3246,22.251,-2.676,-7.717
3255,22.926,0.689,-6.745
3266,23.697,1.719,-8.292
3276,23.611,-0.235,-9.555
3287,22.993,-0.742,-10.905
3301,23.635,-2.571,-13.333
3312,23.161,-2.14,-14.012
3323,23.324,1.326,-12.251
3334,23.309,4.481,-11.226
3344,22.759,6.554,-10.039
3358,22.16,6.726,-10.058
3369,21.581,5.62,-9.733
3378,20.432,5.041,-9.713
3389,19.451,4.945,-10.058
3399,18.292,5.156,-10.202
3412,16.722,4.73,-11.556
3422,17.373,6.721,-8.823
3433,18.522,8.244,-7.727
3444,19.063,3.27,-6.693
3454,19.451,5.501,-4.969
3469,21.476,1.805,-2.844
3479,23.697,-0.364,-0.876
3490,24.994,0.311,0.89
3498,27.824,5.563,-5.745
3509,29.226,5.137,-1.915
3524,35.603,-1.905,0.402
3535,41.544,-2.939,1.561
3546,48.902,-1.91,4.605
3553,69.2,-14.247,14.367
3562,76.4,-13.491,7.889
3579,85.453,2.609,-8.531
3589,91.624,15.281,-15.319
3600,100.901,15.817,-20.652
3611,103.884,26.924,-41.932
3620,90.743,33.243,-50.669
3631,56.906,19.365,-36.144
3644,44.526,14.434,-30.835
3655,27.527,8.995,-34.243
3665,15.726,12.121,-19.877
3676,15.042,-4.289,-17.976
3690,9.45,-3.466,-18.532
3700,13.682,6.851,-5.065
3711,9.388,-7.114,-11.48
3721,13.821,-5.276,-2.494
3729,12.208,-9.536,-2.049
3740,11.442,-7.511,0.144
3753,11.499,-8.952,0.335
3764,13.242,-4.615,5.893
3775,15.401,-7.751,7.822
3786,15.659,-8.837,5.678
3797,15.822,-3.969,9.278
3810,16.372,-10.877,5.29
3821,14.185,-1.474,5.3
3832,11.518,-2.159,2.078
3843,-11.959,3.394,-45.067
3855,-12.294,103.645,5.826
3865,10.044,-14.797,4.744
3874,8.569,-19.326,15.319
3883,2.896,6.07,7.617
3894,-10.053,8.598,-7.363
3905,-4.854,18.417,-2.303
3917,-3.236,27.613,6.932
3928,0.268,5.467,-0.522
3943,-3.432,5.778,-6.937
3952,-4.998,11.925,-9.484
3962,-7.851,14.501,-17.263
3973,-0.33,9.373,-17.143
3986,-1.312,10.178,-16.961
3996,0.436,4.055,-23.324
4030,17.134,1.905,-18.632
4038,15.128,-13.596,-18.704
4050,24.382,24.449,17.201
4084,11.341,-3.629,-29.734
4091,6.755,-0.833,-14.276
4101,13.103,6.884,-0.455
4116,6.98,-3.394,-16.186
4126,36.469,-12.777,9.45
4137,60.985,-26.986,-6.688
4145,42.406,-22.462,-5.405
4162,67.185,-38.581,1.527
4173,46.24,9.565,-22.165
4184,28.144,15.918,-3.547
4195,33.08,-32.836,-7.559
4203,22.711,-9.991,2.556
4218,25.325,-15.118,5.247
4229,21.605,-1.345,5.979
4244,14.017,-10.226,0.618
4255,9.967,-12.351,2.049
4266,10.853,-16.061,-0.302
4277,3.356,6.429,0.551
4287,2.327,-1.522,-2.892
4302,8.665,1.091,5.85
4313,14.994,-9.0,13.783
4322,-31.424,-40.558,-50.798
4329,-7.717,107.331,-0.91
4340,20.384,-20.274,27.56
4355,6.693,-37.642,5.098
4363,-1.135,0.077,-11.815
4374,0.34,8.799,-5.328
4385,-7.329,-5.007,-6.578
4397,9.594,15.415,14.304
4409,11.274,1.542,10.082
4423,0.594,-5.568,2.264
