time,x,y,z
2192,0.038,0.064,-0.021
2198,0.024,0.067,-0.009
2208,-0.024,0.035,-0.009
2219,-0.049,-0.012,-0.013
2233,-0.013,-0.071,-0.015
2243,0.011,-0.084,-0.013
2253,0.017,-0.068,-0.022
2263,-0.002,-0.028,-0.018
2274,-0.004,0.029,0.0
2286,0.022,0.088,0.028
2298,0.034,0.1,0.053
2304,0.002,0.077,0.054
2315,-0.045,0.011,0.05
2326,-0.073,-0.027,0.037
2336,-0.072,-0.05,0.031
2353,-0.045,-0.079,-0.001
2361,0.01,-0.073,0.004
2372,0.077,-0.021,0.024
2382,0.097,0.044,0.05
2392,0.115,0.09,0.094
2405,0.099,0.101,0.083
2417,0.081,0.094,0.06
2428,0.086,0.072,0.06
2438,0.053,0.039,0.035
2452,-0.002,-0.016,0.005
2463,-0.042,-0.066,-0.029
2473,-0.012,-0.097,-0.043
2484,0.076,-0.071,-0.017
2495,0.09,-0.017,0.01
2509,0.01,0.038,0.068
2521,-0.064,0.034,0.088
2535,-0.076,0.037,0.094
2546,-0.039,0.048,0.067
2554,-0.015,0.038,0.042
2566,0.001,-0.009,0.029
2575,-0.017,-0.039,0.017
2589,-0.031,-0.079,0.009
2598,-0.032,-0.057,0.005
2605,-0.033,-0.021,0.016
2616,-0.028,-0.001,0.034
2631,-0.018,-0.005,0.035
2641,0.02,-0.039,0.037
2651,0.13,-0.075,0.073
2662,0.204,-0.131,0.065
2673,0.271,-0.156,-0.043
2682,0.286,-0.109,-0.166
2693,0.291,-0.044,-0.211
2705,0.247,-0.016,-0.176
2716,0.162,0.007,-0.159
2731,0.07,0.024,-0.143
2742,0.001,0.012,-0.079
2752,-0.006,-0.015,-0.065
2763,-0.04,0.007,-0.087
2771,-0.07,0.038,-0.092
2781,-0.114,0.071,-0.083
2796,-0.171,0.098,-0.039
2806,-0.209,0.138,0.011
2817,-0.243,0.131,0.057
2827,-0.307,0.114,0.094
2844,-0.386,0.086,0.213
2855,-0.502,0.075,0.294
2864,-0.572,0.097,0.365
2875,-0.665,0.134,0.523
2885,-0.832,0.119,0.696
2899,-1.139,0.083,0.93
2910,-1.658,-0.044,1.278
2919,-2.044,-0.22,1.4
2928,-2.495,-0.534,1.547
2942,-2.707,-0.948,1.682
2953,-2.72,-1.339,1.842
2964,-3.002,-1.846,1.704
2973,-2.997,-1.938,1.472
2984,-3.036,-1.677,0.91
2995,-3.128,-1.427,0.538
3009,-3.156,-1.308,0.272
3019,-3.071,-1.35,0.219
3028,-3.001,-1.494,0.078
3039,-2.798,-1.718,-0.31
3051,-2.792,-2.132,-0.6
3059,-2.782,-2.406,-1.007
3074,-2.698,-2.573,-1.572
3085,-2.635,-2.473,-1.923
3094,-2.612,-2.415,-2.265
3105,-4.709,-2.825,-2.735
3116,-4.322,-2.225,-3.307
3132,-2.377,-1.93,-3.571
3143,-1.643,-2.147,-4.029
3151,-1.724,-2.272,-4.385
3162,-2.204,-2.382,-4.865
3176,-2.188,-2.233,-5.51
3187,-2.105,-2.271,-6.222
3198,-2.291,-2.513,-6.705
3208,-1.911,-2.994,-6.726
3219,-0.363,-3.348,-6.763
3230,0.706,-3.801,-7.148
3246,1.505,-4.588,-7.361
3255,1.416,-5.091,-7.591
3266,0.424,-5.117,-7.807
3276,0.134,-5.084,-7.812
3287,0.282,-5.015,-7.918
3301,1.123,-5.143,-7.591
3312,2.641,-5.741,-7.228
3323,2.669,-5.888,-6.915
3334,2.735,-6.095,-6.542
3344,2.023,-6.209,-6.307
3358,1.418,-6.369,-6.154
3369,1.057,-6.463,-5.979
3378,0.948,-6.469,-5.905
3389,1.009,-6.569,-5.79
3399,1.114,-6.793,-5.476
3412,1.377,-7.299,-5.208
3422,0.992,-7.575,-4.745
3433,0.525,-7.338,-4.696
3444,0.604,-7.014,-4.415
3454,0.457,-6.388,-3.592
3469,-0.098,-5.444,-2.297
3479,0.363,-3.426,-1.416
3490,0.353,-1.922,-0.55
3498,0.428,-1.294,0.027
3509,-0.677,-0.374,0.475
3524,0.808,2.672,1.789
3535,4.275,9.39,2.233
3546,1.201,14.229,5.113
3553,-0.606,18.377,8.057
3562,4.76,23.55,9.027
3579,3.377,27.197,9.946
3589,-0.535,27.065,11.024
3600,-0.122,26.529,10.033
3611,-1.969,25.531,7.286
3620,-6.228,22.37,5.743
3631,-7.969,17.974,4.932
3644,-8.358,15.396,5.611
3655,-4.36,12.222,3.846
3665,-7.522,8.715,3.401
3676,-6.665,7.993,3.411
3690,-0.666,5.891,2.154
3700,-4.691,2.96,2.305
3711,-1.58,1.25,2.305
3721,-1.598,0.92,3.251
3729,-0.442,0.892,3.3
3740,0.564,-0.054,3.934
3753,1.47,-0.867,4.685
3764,1.306,-0.665,4.866
3775,1.767,-0.728,4.815
3786,0.359,-0.134,4.997
3797,0.323,0.329,5.725
3810,3.194,0.674,5.859
3821,-0.095,0.359,6.831
3832,-0.54,0.452,6.711
3843,34.134,2.908,-4.165
3855,8.359,-2.528,3.087
3865,-25.087,-3.086,5.582
3874,-0.34,2.027,3.029
3883,1.9,4.954,2.291
3894,2.006,4.23,0.335
3905,2.999,4.176,-2.308
3917,-4.457,4.143,-3.962
3928,-10.945,5.438,-3.146
3943,-9.444,5.257,-3.389
3952,-8.104,3.465,-6.066
3962,-12.3,-0.156,-7.587
3973,-12.302,-3.209,-9.396
3986,-14.204,-5.651,-10.31
3996,-15.396,-10.831,-12.259
4030,-10.829,-19.619,-15.4
4038,-3.807,-21.526,-22.088
4050,-8.261,-15.007,-16.171
4084,3.378,-7.311,-15.809
4091,5.091,-6.605,-17.19
4101,7.055,5.282,-15.091
4116,2.793,10.289,-19.737
4126,-5.768,21.046,-11.264
4137,-3.357,25.187,-4.92
4145,-1.767,20.852,0.282
4162,8.73,24.161,6.045
4173,10.728,20.595,2.566
4184,-3.525,11.372,0.808
4195,0.759,11.288,2.407
4203,6.954,10.539,3.394
4218,0.021,8.91,4.559
4229,-0.086,7.655,4.415
4244,0.116,5.917,3.296
4255,1.66,5.146,4.902
4266,-0.803,4.897,6.333
4277,3.33,3.361,4.525
4287,-2.406,1.993,3.048
4302,-3.718,1.096,3.414
4313,-2.155,3.936,3.745
4322,36.555,2.942,-6.779
4329,-2.966,-4.927,3.101
4340,-20.966,1.436,5.372
4355,-1.032,6.529,6.828
4363,4.509,3.703,4.111
4374,3.322,-0.191,-1.758
4385,5.001,-0.407,-1.24
4397,-3.521,1.052,1.31
4409,-8.316,4.453,2.7
4423,-4.056,4.704,1.867
4432,-0.583,4.369,1.366
4443,1.032,5.868,0.643
4454,-0.031,8.395,0.437
4469,-2.111,10.897,-0.053
4479,-2.341,13.002,-1.499
4489,-4.27,13.36,-1.72
4499,-7.246,11.985,-0.492
4510,-9.591,11.841,1.823
4521,-8.652,10.926,3.318
4535,-2.238,12.533,6.602
4546,-0.423,20.74,9.27
4553,1.339,21.73,12.265
4563,-0.495,16.64,4.853
4577,-2.117,9.499,-11.477
4586,-2.404,4.299,-18.907
4597,-0.386,-6.558,-24.799
4608,-16.444,-9.228,-22.8
4639,1.101,-6.844,-4.048
4650,-5.906,-9.093,-5.835
4664,-6.908,-11.026,-6.548
4675,-6.034,-10.704,-5.448
4685,-7.522,-8.178,-4.268
4695,-4.592,-7.391,-2.151
4709,-2.244,-6.887,-0.338
4719,-1.169,-5.227,0.06
4729,0.947,-5.91,-1.294
4737,-2.107,-5.608,-1.773
4747,-0.326,-5.245,-1.728
4763,5.78,-7.625,-5.376
4773,-8.958,-4.96,2.404
4783,4.486,-2.193,-3.867
4795,1.676,-0.209,-2.599
4803,8.019,-2.68,-1.939
4814,4.276,-3.686,-3.924
4830,-2.057,-2.088,-2.811
4840,5.622,0.115,-4.854
4851,-1.586,-1.688,-3.323
4861,-0.979,-2.634,-4.028
4870,-2.957,-2.125,-5.4
4880,-1.67,-2.993,-4.706
4889,-1.282,-2.761,-5.102
4905,-3.305,-2.352,-5.574
4913,-5.646,-0.775,-5.886
4925,-4.215,-1.005,-8.297
4934,-5.676,-1.797,-11.251
4945,-13.135,-1.879,-13.79
4960,-14.597,1.973,-12.677
4968,3.415,-1.665,-16.385
4976,-5.136,-4.364,-19.814
4985,-7.983,-4.948,-22.427
4998,-2.031,-2.928,-25.457
5010,11.349,3.532,-21.164
5020,4.205,11.758,-19.923
5029,-7.608,25.429,-7.712
5040,-4.26,27.391,-2.966
5050,-4.03,21.672,9.11
5066,23.301,22.095,11.594
5076,2.787,14.365,6.906
5087,2.0,9.968,4.649
5098,0.61,6.897,2.387
5106,-1.464,5.468,2.561
5121,-0.467,5.845,3.042
5131,-3.139,4.946,4.019
5138,-1.203,4.129,4.035
5148,-1.676,3.6,4.527
5162,-2.694,2.054,4.076
5169,0.114,1.641,2.814
5179,-1.724,1.587,2.986
5193,-1.558,1.505,3.72
5203,-3.83,2.799,3.804
5214,32.975,7.952,-0.392
5224,-20.981,-0.991,5.818
