time,x,y,z
2278,5.836,-2.073,-0.187
2288,4.332,-1.403,-1.077
2298,2.255,-0.742,-2.245
2309,0.843,-0.977,-4.074
2324,0.091,-0.608,-4.792
2331,0.603,0.005,-5.089
2342,1.259,-0.235,-5.309
2354,1.853,0.852,-5.146
2364,2.595,1.053,-4.864
2379,2.652,2.011,-4.682
2390,1.834,2.322,-5.62
2400,1.192,2.341,-6.611
2410,-0.148,3.083,-8.459
2424,-1.029,3.069,-10.427
2435,-0.397,2.087,-11.939
2444,0.603,1.661,-13.328
2455,2.657,2.858,-13.62
2464,5.979,3.72,-14.558
2475,5.979,3.734,-15.788
2488,7.243,3.528,-17.158
2500,8.995,4.768,-19.039
2511,9.756,6.358,-20.911
2521,10.925,5.572,-22.093
2531,13.012,5.103,-24.449
2542,15.702,5.118,-26.201
2556,15.487,5.256,-27.814
2567,16.406,5.558,-28.695
2577,16.487,4.979,-29.652
2587,17.301,3.045,-29.064
2596,16.803,2.403,-29.475
2610,15.104,1.857,-29.226
2621,14.458,2.509,-30.318
2632,12.064,3.959,-30.892
2642,11.973,4.792,-29.82
2655,12.107,5.223,-28.733
2666,12.792,5.098,-27.647
2676,14.367,3.227,-26.33
2685,16.507,2.997,-24.334
2696,20.236,2.681,-21.509
2710,23.903,1.565,-19.59
2722,30.639,0.522,-15.377
2731,37.575,-0.579,-9.699
2741,46.192,-2.059,-8.349
2748,52.358,-1.776,-9.627
2758,56.701,-4.629,-8.789
2773,59.501,9.287,-11.087
2784,55.915,11.422,-11.264
2795,67.395,7.583,0.541
2804,95.53,2.695,17.229
2810,110.433,2.039,5.592
2826,112.578,11.174,-36.235
2835,136.907,10.13,-83.04
2845,144.854,15.956,-101.845
2856,113.076,28.594,-150.153
2866,40.524,18.608,-73.178
2882,38.605,24.597,-56.097
2891,15.736,17.296,-43.469
2897,24.602,9.666,-40.352
2907,17.794,-0.503,-30.859
2923,12.303,-10.757,-26.761
2933,8.244,-15.137,-23.568
2943,1.398,-17.488,-20.351
2954,11.322,-13.266,-11.714
2965,15.018,-11.346,0.79
2979,16.607,0.124,0.345
2990,19.834,4.672,5.663
3000,14.769,7.909,-1.537
3009,7.459,10.934,3.021
3019,0.56,9.139,-4.969
3030,0.359,12.002,-4.567
3044,-2.537,0.536,-2.111
3055,-13.591,35.215,5.721
3065,-4.155,9.895,-4.184
3075,-0.349,-15.396,-10.58
3086,-1.297,-5.807,-2.102
3100,-3.725,18.144,7.368
3111,-4.289,9.086,2.805
3120,-2.221,10.02,-3.121
3131,-19.254,-5.692,-22.883
3144,-15.779,6.19,-23.965
3152,-1.163,8.785,-22.682
3163,12.983,-2.288,-22.017
3174,16.171,-5.673,-8.464
3189,10.216,-18.417,-22.17
3217,19.408,-28.877,-28.685
3228,28.192,-1.652,-11.743
3243,66.921,104.894,-48.691
3280,14.223,-4.471,-63.92
3290,48.055,-23.06,-33.248
3300,20.729,-50.53,-32.798
3315,4.064,-58.96,-51.952
3324,11.322,-39.725,-55.499
3331,2.097,28.848,-31.122
3346,13.304,19.906,-5.639
3357,7.344,-0.608,-9.388
3368,4.821,58.917,16.621
3379,13.208,-3.562,19.417
3388,17.77,-33.607,12.562
3398,15.401,-25.492,6.022
3414,8.186,-11.671,1.077
3421,1.987,-8.526,-5.448
3433,1.048,-10.049,1.106
3444,7.559,-19.819,-0.373
3458,-14.41,-39.873,-31.237
3467,-26.115,81.786,21.327
3479,10.226,-19.12,0.407
3495,3.361,-22.955,3.289
3505,-0.967,-19.609,-0.531
3515,-14.817,1.781,-4.84
3525,-11.695,21.993,18.972
3536,2.327,-6.673,14.18
3547,6.295,-3.193,9.752
3562,3.404,-2.001,-4.869
3573,-3.251,11.226,2.293
3583,-0.163,1.355,12.959
3594,2.552,15.224,-16.325
3609,8.833,2.092,-8.536
3616,5.414,24.626,-23.932
3628,3.533,32.908,-25.803
3641,6.506,-4.289,-14.118
3647,40.816,-11.494,-11.355
3663,14.434,-73.044,-18.804
3674,16.325,67.568,-64.173
3684,-19.207,89.144,-87.961
3695,31.256,78.492,-97.498
3730,84.266,-153.93,-19.623
3737,30.806,-14.166,-21.318
3747,-15.784,-14.395,-40.749
3758,-5.874,19.264,-7.755
3767,2.269,1.924,14.635
3782,20.408,-8.11,13.419
3791,-4.974,-1.02,3.308
3802,-9.421,-12.337,-12.121
3813,-14.601,-22.687,-23.549
3829,-7.085,-20.461,-12.385
3837,-46.14,112.022,9.656
3845,-38.308,-45.762,-62.297
3856,-0.723,-20.858,-24.109
3866,-7.703,21.533,-12.993
3880,-11.695,47.461,2.944
3890,-9.852,50.362,-1.857
3901,3.437,39.174,16.382
3911,-0.651,-7.679,-7.31
3921,2.786,-2.968,-4.739
3934,2.868,27.283,-0.354
3944,7.305,19.197,-0.436
3958,11.849,-1.546,-15.784
3969,18.972,0.359,-4.897
3980,31.361,-30.83,-8.062
3989,21.591,-7.995,-0.661
3998,8.631,-32.051,-35.397
4014,12.097,-8.833,-51.827
4020,10.484,-15.319,-40.204
