time,x,y,z
2170,-0.023,0.065,0.038
2184,-0.068,0.032,0.039
2195,-0.078,0.002,0.018
2205,-0.038,-0.027,0.011
2215,-0.011,-0.05,-0.006
2225,0.006,-0.083,-0.002
2235,0.026,-0.078,0.004
2248,0.044,-0.015,-0.007
2255,0.042,0.037,-0.011
2270,0.01,0.072,-0.001
2281,-0.038,0.07,0.035
2292,-0.065,0.031,0.04
2299,-0.05,0.006,0.034
2313,-0.01,-0.034,0.01
2324,0.037,-0.087,-0.005
2332,0.057,-0.099,-0.032
2342,0.046,-0.073,-0.079
2354,0.067,-0.042,-0.057
2368,0.064,0.001,-0.024
2379,-0.004,0.057,0.022
2386,-0.076,0.086,0.034
2396,-0.098,0.048,0.024
2411,-0.04,-0.006,0.013
2422,0.033,-0.049,0.015
2433,0.034,-0.06,0.023
2442,0.006,-0.068,0.018
2452,0.006,-0.046,0.023
2467,0.021,0.007,0.017
2475,0.051,0.057,0.023
2486,0.038,0.06,0.032
2497,-0.017,0.045,0.044
2504,-0.049,0.022,0.049
2515,-0.071,-0.009,0.033
2529,-0.024,-0.039,-0.004
2537,0.017,-0.029,-0.026
2546,0.065,-0.005,-0.044
2557,0.076,0.009,-0.042
2571,0.045,0.012,0.31
2582,-0.049,0.026,0.05
2592,-0.081,0.031,0.073
2602,-0.079,0.012,0.056
2612,-0.042,-0.002,0.042
2622,0.007,-0.023,0.021
2637,0.04,-0.024,-0.006
2646,0.048,-0.01,-0.006
2654,0.033,0.004,0.009
2663,0.001,0.024,0.02
2677,-0.035,0.043,0.018
2686,-0.065,0.045,0.007
2697,-0.059,0.017,0.0
2708,-0.049,-0.011,-0.007
2714,-0.039,-0.024,-0.009
2731,-0.018,-0.031,0.011
2741,0.004,0.017,0.018
2752,-0.007,0.048,0.018
2762,-0.02,0.059,0.027
2773,-0.029,0.059,0.02
2782,-0.026,0.053,0.034
2797,-0.022,0.039,0.038
2808,-0.028,-0.001,0.027
2817,-0.012,-0.043,0.021
2828,0.039,-0.06,-0.015
2838,0.073,-0.07,-0.045
2850,0.121,-0.062,-0.031
2862,0.104,-0.028,0.0
2873,0.046,-0.031,0.051
2879,-0.023,-0.039,0.086
2891,-0.147,-0.045,0.172
2899,-0.287,-0.048,0.303
2910,-0.451,-0.043,0.464
2924,-0.623,-0.02,0.787
2933,-1.025,-0.022,0.911
2942,-1.18,0.005,1.029
2952,-1.401,-0.097,1.062
2966,-1.526,-0.291,0.985
2977,-1.613,-0.373,0.953
2987,-1.845,-0.43,0.845
2997,-2.134,-0.407,0.811
3012,-2.456,-0.301,0.777
3023,-2.579,-0.441,0.792
3032,-2.704,-0.563,0.7
3043,-2.508,-0.86,0.911
3054,-2.177,-1.274,1.093
3068,-2.064,-1.45,0.899
3078,-1.905,-1.637,0.446
3089,-1.958,-1.933,0.067
3099,-2.325,-2.009,-0.29
3107,-2.304,-2.021,-0.443
3117,-2.312,-2.139,-0.516
3131,-2.363,-2.139,-0.786
3141,-2.205,-2.458,-1.048
3152,-1.803,-2.993,-1.153
3162,-1.611,-3.576,-1.426
3172,-1.459,-3.853,-1.886
3183,-1.201,-4.136,-2.192
3198,-0.863,-4.432,-2.44
3207,-0.389,-4.655,-2.808
3218,0.188,-5.197,-2.979
3229,0.21,-5.773,-3.555
3239,-0.227,-6.05,-3.958
3250,-0.44,-5.99,-4.046
3263,-0.496,-5.809,-4.112
3274,-0.073,-6.2,-4.193
3285,0.56,-6.311,-4.243
3295,0.871,-6.632,-4.226
3305,0.957,-6.939,-4.363
3319,0.867,-7.352,-4.645
3331,0.859,-7.586,-4.911
3339,1.087,-8.051,-5.071
3346,1.319,-8.283,-5.242
3357,1.319,-8.114,-5.28
3372,1.229,-7.876,-5.076
3383,1.255,-8.006,-4.939
3393,0.794,-8.716,-4.977
3404,0.337,-8.804,-5.046
3413,0.385,-8.985,-4.836
3428,0.307,-9.301,-4.622
3439,0.029,-9.378,-4.352
3450,-0.489,-9.099,-3.99
3458,-0.849,-8.351,-3.41
3469,-1.688,-8.023,-2.803
3480,-1.2,-7.277,-1.933
3495,0.644,-2.943,-0.205
3506,2.374,-0.22,0.849
3515,3.422,2.066,1.934
3526,1.613,8.635,3.879
3536,4.307,14.192,5.509
3550,6.965,21.652,5.738
3558,2.491,24.185,5.934
3568,1.78,25.361,5.716
3585,2.309,26.348,4.417
3594,1.289,25.804,3.275
3605,-3.695,20.783,3.311
3620,-4.436,16.419,2.792
3631,-5.318,12.839,1.687
3640,-8.801,11.357,1.688
3651,-5.93,8.206,0.635
3666,-8.454,5.666,1.122
3676,-7.523,4.881,1.534
3685,0.329,4.776,1.669
3696,-0.607,3.322,1.884
3704,0.395,2.739,1.624
3716,1.021,2.279,1.834
3724,1.197,1.558,1.856
3735,1.113,0.958,1.725
3746,0.401,0.491,1.587
3757,-0.417,1.241,1.88
3771,-1.082,2.255,2.97
3780,-0.681,3.06,4.781
3791,-2.739,3.934,6.594
3800,1.256,3.506,6.05
3811,-0.556,3.908,7.539
3825,3.324,5.828,7.194
3835,5.731,6.837,2.42
3844,22.525,-1.057,-2.622
3855,-17.812,2.533,8.414
3866,-4.869,14.71,5.052
3877,-3.913,4.585,2.362
3888,-1.218,1.387,1.729
3902,3.94,4.134,0.09
3912,3.697,2.297,-0.553
3923,-0.529,2.889,-0.489
3934,-4.228,5.642,-2.39
3945,-5.598,5.159,-1.574
3953,-3.707,4.913,-2.386
3964,-2.107,4.986,-1.956
3979,-1.423,5.1,-2.246
3986,-1.191,5.186,-2.474
3997,-0.929,6.151,-2.917
4008,-1.426,6.854,-3.115
4018,-1.487,9.505,-3.798
4029,-1.174,10.236,-4.087
4045,-0.651,11.113,-3.883
4056,-2.31,8.363,-2.727
4063,-0.892,8.402,-3.879
4072,-3.525,7.881,-3.732
4085,-5.337,5.77,-2.888
4093,-3.545,7.554,-2.693
4104,-4.636,10.195,0.65
4115,-1.625,10.154,4.88
4129,-0.171,7.421,-2.948
4137,-2.161,-0.12,-10.077
4146,-2.606,-5.178,-15.02
4157,-6.366,-6.796,-18.542
4172,-9.79,-6.654,-14.259
4182,-6.893,-6.883,-9.964
4191,-0.801,-7.764,-5.555
4203,-2.377,-9.861,-3.443
4211,-3.252,-13.264,-3.737
4222,-6.556,-13.748,-3.156
4236,-1.765,-10.987,-1.146
4266,0.742,-5.157,0.839
4277,2.595,-4.178,2.546
4291,0.711,-3.66,1.916
4302,1.933,-2.616,0.927
4313,6.891,-4.751,-3.67
4323,-2.41,-1.351,-1.52
4334,3.352,-3.134,2.41
4346,5.951,0.189,-1.605
4354,12.131,1.748,-3.01
4369,15.338,1.06,-0.983
4380,13.149,0.209,-0.831
4389,18.255,-0.75,-3.01
4396,10.22,0.192,-1.778
4406,9.404,2.511,-0.593
4421,5.373,4.927,0.16
4431,1.583,5.203,0.506
4439,1.85,5.638,0.089
4454,0.227,6.381,-0.468
4464,2.035,6.953,-0.877
4475,2.32,9.714,-0.309
4484,2.476,8.741,0.053
4494,-2.798,4.961,0.638
4505,2.792,4.888,-0.228
4520,-2.23,8.412,2.452
4531,1.837,11.993,3.786
4540,0.645,17.539,7.004
4551,1.057,18.2,10.34
4561,0.513,15.228,-3.31
4576,-3.515,4.506,-19.829
4585,0.864,-2.927,-23.455
4596,-6.646,-5.141,-20.696
4607,-7.892,-5.883,-14.409
4616,-6.374,-3.687,-9.426
4631,5.833,-8.309,-5.163
4640,-4.698,-12.84,-5.07
4648,-2.401,-14.743,-4.051
4661,-3.505,-15.318,-4.027
4672,-1.724,-10.509,-1.613
4681,-0.982,-6.212,0.96
4693,1.414,-3.444,1.526
4707,2.155,-3.732,1.186
4717,-1.114,-4.717,2.066
4728,-0.827,-4.996,0.726
4737,1.455,-4.998,1.803
4750,4.735,-2.852,0.035
4762,1.846,-0.81,-0.941
4769,-3.943,-4.425,4.625
4780,6.685,-0.665,1.101
4794,9.363,-0.367,0.825
4805,4.915,-1.589,-0.732
4815,6.661,-0.86,0.106
4826,7.036,0.183,-1.538
4836,6.871,1.351,0.856
4849,6.419,4.261,2.329
4861,8.795,5.264,1.863
4871,8.043,5.003,1.414
4883,7.307,5.654,1.181
4897,6.871,5.685,0.952
4908,3.417,9.285,0.293
4919,1.125,8.503,-0.712
4930,-4.112,2.434,-1.026
4944,-0.266,5.302,-0.867
4955,-5.244,6.514,1.696
4966,0.632,11.969,6.547
4975,-2.323,18.79,11.879
4986,1.949,19.991,12.754
4997,0.92,8.33,-10.01
5011,-0.611,-2.182,-28.53
5020,0.885,-6.495,-30.786
5030,-7.332,-7.295,-24.692
5041,-13.934,-3.423,-17.143
5056,-3.892,-3.075,-9.275
5066,2.815,-12.668,-2.839
5096,2.085,-11.025,0.977
5107,3.326,-8.699,0.236
5121,-2.199,-5.811,1.13
5132,-2.683,-3.809,0.909
5141,-2.953,-4.781,-0.127
5151,-3.814,-6.161,0.902
5162,-1.671,-5.808,-0.059
5177,2.654,-4.944,2.281
5186,9.371,-0.635,-6.611
5196,3.216,-2.28,-4.326
5207,0.162,-2.375,3.264
5221,7.479,-0.362,1.262
5231,10.013,-1.191,0.233
5242,7.826,-1.075,-1.456
5252,7.93,-0.999,-0.199
5262,9.022,0.623,-2.82
5271,5.875,1.195,-0.038
5281,4.385,4.259,1.927
5292,7.723,5.921,0.552
5304,5.504,5.621,0.788
5314,6.723,6.883,0.294
5328,5.603,7.753,0.872
5339,3.961,10.438,0.828
5349,2.972,9.207,-0.045
5360,1.145,6.007,-0.605
5375,-1.064,4.689,-1.324
5382,-1.621,7.302,-0.943
5389,-3.819,7.851,-0.05
5400,0.331,10.989,1.487
5411,-0.451,15.3,5.179
5422,-3.377,11.332,0.027
5433,-6.836,7.947,-7.971
5448,-1.885,3.616,-17.968
5458,-1.355,-5.946,-21.804
5467,-12.479,-6.28,-21.204
5475,-9.831,-4.005,-17.917
5490,-5.629,-3.333,-12.343
5501,-3.714,-6.559,-9.153
5510,0.522,-12.757,-9.084
5518,-4.368,-16.11,-8.667
5528,-6.875,-15.777,-6.23
5541,-2.417,-9.749,-2.828
5552,5.307,-4.685,0.221
5561,4.18,-4.277,0.473
5577,3.344,-5.433,0.024
5586,5.402,-3.255,-1.026
5593,4.159,-4.165,0.828
5607,6.403,-3.453,0.982
5617,11.233,1.211,-5.172
5625,0.249,0.911,-3.533
5635,4.505,-4.281,3.572
5648,10.568,1.334,0.959
5659,14.172,1.856,1.266
5670,12.151,0.593,0.211
5685,11.666,1.268,-0.711
5696,10.633,3.272,-1.934
5707,6.122,3.782,0.243
5714,6.446,6.452,0.869
5725,6.029,8.342,1.392
5738,3.574,9.013,1.654
5749,4.713,8.037,0.7
5760,2.666,7.341,0.116
5770,1.963,5.317,-0.566
5784,-0.902,3.858,-0.48
5794,2.639,6.103,0.878
5805,-0.119,6.089,1.629
5814,0.27,5.746,1.104
5825,1.258,7.15,0.927
5839,-8.371,11.658,5.602
5847,-1.032,14.471,8.15
5858,-3.095,10.633,0.489
5869,-2.952,7.467,-9.534
5883,-2.798,4.066,-20.452
5893,-3.242,-3.846,-24.493
5903,-6.164,-6.888,-22.341
5914,-9.275,-8.555,-16.17
5925,-4.344,-9.868,-12.078
5936,-2.863,-13.983,-9.286
5970,-3.057,-9.659,-2.671
5980,1.701,-6.837,-1.137
5991,1.274,-5.781,0.294
6002,0.045,-5.352,-0.115
6016,2.695,-3.973,0.56
6027,3.366,-3.471,1.411
6035,5.238,-2.891,1.34
6046,10.06,-3.236,1.625
6057,12.311,-1.674,0.932
6072,5.316,2.144,-4.749
6083,5.284,-0.39,3.087
6092,14.065,4.506,3.184
6103,13.693,2.522,2.814
6113,8.964,0.861,-0.325
6125,8.57,0.415,-0.905
6135,8.762,1.052,-0.728
6144,6.153,2.437,0.505
6154,5.884,5.487,2.293
6165,7.38,8.647,2.501
6180,6.93,9.156,2.518
6192,6.118,8.678,2.155
6198,5.211,8.689,1.852
6209,4.082,8.122,0.384
6225,0.817,4.783,-0.872
6235,-1.333,5.025,-0.852
6245,-3.516,5.605,-1.439
6255,-4.982,5.399,-1.051
6264,-5.409,7.178,0.359
6275,-2.024,12.656,2.368
6286,-5.968,14.327,5.968
